COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
IRELAND,BALANCE,NATGASCM,GDINCTRO,SEP2021,383.741
IRELAND,BALANCE,NATGASCM,GDINCTRO,SEP2022,396.515
IRELAND,BALANCE,NATGASCM,GDINCTRO,YTD2021,3894.518
IRELAND,BALANCE,NATGASCM,GDINCTRO,YTD2022,3973.435
IRELAND,BALANCE,NATGASCM,INDPROD,2020,2029.651
IRELAND,BALANCE,NATGASCM,INDPROD,2021,1550.865
IRELAND,BALANCE,NATGASCM,INDPROD,3Q2022,340.737
IRELAND,BALANCE,NATGASCM,INDPROD,SEP2021,138.741
IRELAND,BALANCE,NATGASCM,INDPROD,SEP2022,114.515
IRELAND,BALANCE,NATGASCM,INDPROD,YTD2021,1142.518
IRELAND,BALANCE,NATGASCM,INDPROD,YTD2022,1090.435
IRELAND,BALANCE,NATGASCM,TOTENTSB,2020,3439.0
IRELAND,BALANCE,NATGASCM,TOTENTSB,2021,3664.0
IRELAND,BALANCE,NATGASCM,TOTENTSB,3Q2022,944.0
IRELAND,BALANCE,NATGASCM,TOTENTSB,SEP2021,245.0
IRELAND,BALANCE,NATGASCM,TOTENTSB,SEP2022,282.0
IRELAND,BALANCE,NATGASCM,TOTENTSB,YTD2021,2752.0
IRELAND,BALANCE,NATGASCM,TOTENTSB,YTD2022,2883.0
ISRAEL,BALANCE,NATGASCM,GDINCTRO,2020,10020.0
ISRAEL,BALANCE,NATGASCM,GDINCTRO,2021,10440.0
ISRAEL,BALANCE,NATGASCM,GDINCTRO,3Q2022,1740.0
ISRAEL,BALANCE,NATGASCM,GDINCTRO,SEP2021,870.0
ISRAEL,BALANCE,NATGASCM,GDINCTRO,YTD2021,7830.0
ISRAEL,BALANCE,NATGASCM,GDINCTRO,YTD2022,6960.0
ISRAEL,BALANCE,NATGASCM,INDPROD,2020,13044.0
ISRAEL,BALANCE,NATGASCM,INDPROD,2021,16332.0
ISRAEL,BALANCE,NATGASCM,INDPROD,3Q2022,2722.0
ISRAEL,BALANCE,NATGASCM,INDPROD,SEP2021,1361.0
ISRAEL,BALANCE,NATGASCM,INDPROD,YTD2021,12249.0
ISRAEL,BALANCE,NATGASCM,INDPROD,YTD2022,10888.0
ISRAEL,BALANCE,NATGASCM,TOTENTSB,2020,564.0
ISRAEL,BALANCE,NATGASCM,TOTENTSB,2021,144.0
ISRAEL,BALANCE,NATGASCM,TOTENTSB,3Q2022,24.0
ISRAEL,BALANCE,NATGASCM,TOTENTSB,SEP2021,12.0
ISRAEL,BALANCE,NATGASCM,TOTENTSB,YTD2021,108.0
ISRAEL,BALANCE,NATGASCM,TOTENTSB,YTD2022,96.0
ISRAEL,BALANCE,NATGASCM,TOTEXTSB,2020,3588.0
ISRAEL,BALANCE,NATGASCM,TOTEXTSB,2021,6036.0
ISRAEL,BALANCE,NATGASCM,TOTEXTSB,3Q2022,1006.0
ISRAEL,BALANCE,NATGASCM,TOTEXTSB,SEP2021,503.0
ISRAEL,BALANCE,NATGASCM,TOTEXTSB,YTD2021,4527.0
ISRAEL,BALANCE,NATGASCM,TOTEXTSB,YTD2022,4024.0
ITALY,BALANCE,NATGASCM,GDINCTRO,2020,70920.4
ITALY,BALANCE,NATGASCM,GDINCTRO,2021,76107.5
ITALY,BALANCE,NATGASCM,GDINCTRO,3Q2022,8253.0
ITALY,BALANCE,NATGASCM,GDINCTRO,SEP2021,4914.0
ITALY,BALANCE,NATGASCM,GDINCTRO,YTD2021,53197.5
ITALY,BALANCE,NATGASCM,GDINCTRO,YTD2022,47327.0
ITALY,BALANCE,NATGASCM,INDPROD,2020,3932.0
ITALY,BALANCE,NATGASCM,INDPROD,2021,3334.5
ITALY,BALANCE,NATGASCM,INDPROD,3Q2022,563.0
ITALY,BALANCE,NATGASCM,INDPROD,SEP2021,267.0
ITALY,BALANCE,NATGASCM,INDPROD,YTD2021,2480.5
ITALY,BALANCE,NATGASCM,INDPROD,YTD2022,2200.0
ITALY,BALANCE,NATGASCM,STCHANAT,2020,-1077.0
ITALY,BALANCE,NATGASCM,STCHANAT,2021,-1590.0
ITALY,BALANCE,NATGASCM,STCHANAT,3Q2022,4326.0
ITALY,BALANCE,NATGASCM,STCHANAT,SEP2021,560.0
ITALY,BALANCE,NATGASCM,STCHANAT,YTD2021,2199.0
ITALY,BALANCE,NATGASCM,STCHANAT,YTD2022,2752.0
ITALY,BALANCE,NATGASCM,TOTENTSB,2020,66227.0
ITALY,BALANCE,NATGASCM,TOTENTSB,2021,72728.0
ITALY,BALANCE,NATGASCM,TOTENTSB,3Q2022,12512.0
ITALY,BALANCE,NATGASCM,TOTENTSB,SEP2021,5259.0
ITALY,BALANCE,NATGASCM,TOTENTSB,YTD2021,53658.0
ITALY,BALANCE,NATGASCM,TOTENTSB,YTD2022,50210.0
ITALY,BALANCE,NATGASCM,TOTEXTSB,2020,315.6
ITALY,BALANCE,NATGASCM,TOTEXTSB,2021,1545.0
ITALY,BALANCE,NATGASCM,TOTEXTSB,3Q2022,496.0
ITALY,BALANCE,NATGASCM,TOTEXTSB,SEP2021,52.0
ITALY,BALANCE,NATGASCM,TOTEXTSB,YTD2021,742.0
ITALY,BALANCE,NATGASCM,TOTEXTSB,YTD2022,2331.0
JAPAN,BALANCE,NATGASCM,GDINCTRO,2020,112086.519
JAPAN,BALANCE,NATGASCM,GDINCTRO,2021,97542.785
JAPAN,BALANCE,NATGASCM,GDINCTRO,3Q2022,24020.456
JAPAN,BALANCE,NATGASCM,GDINCTRO,SEP2021,6539.385
JAPAN,BALANCE,NATGASCM,GDINCTRO,SEP2022,7825.75
JAPAN,BALANCE,NATGASCM,GDINCTRO,YTD2021,73150.036
JAPAN,BALANCE,NATGASCM,GDINCTRO,YTD2022,74182.038
JAPAN,BALANCE,NATGASCM,INDPROD,2020,3586.606
JAPAN,BALANCE,NATGASCM,INDPROD,2021,3933.401
JAPAN,BALANCE,NATGASCM,INDPROD,3Q2022,971.704
JAPAN,BALANCE,NATGASCM,INDPROD,SEP2021,272.199
JAPAN,BALANCE,NATGASCM,INDPROD,SEP2022,319.466
JAPAN,BALANCE,NATGASCM,INDPROD,YTD2021,2929.327
JAPAN,BALANCE,NATGASCM,INDPROD,YTD2022,3153.979
JAPAN,BALANCE,NATGASCM,STCHANAT,2020,581.063
JAPAN,BALANCE,NATGASCM,STCHANAT,2021,2230.727
JAPAN,BALANCE,NATGASCM,STCHANAT,3Q2022,561.136
JAPAN,BALANCE,NATGASCM,STCHANAT,SEP2021,621.249
JAPAN,BALANCE,NATGASCM,STCHANAT,SEP2022,-428.665
JAPAN,BALANCE,NATGASCM,STCHANAT,YTD2021,2941.254
JAPAN,BALANCE,NATGASCM,STCHANAT,YTD2022,779.489
JAPAN,BALANCE,NATGASCM,TOTENTSB,2020,107287.568
JAPAN,BALANCE,NATGASCM,TOTENTSB,2021,98780.419
JAPAN,BALANCE,NATGASCM,TOTENTSB,3Q2022,23609.887
JAPAN,BALANCE,NATGASCM,TOTENTSB,SEP2021,7191.553
JAPAN,BALANCE,NATGASCM,TOTENTSB,SEP2022,7077.618
JAPAN,BALANCE,NATGASCM,TOTENTSB,YTD2021,75482.186
JAPAN,BALANCE,NATGASCM,TOTENTSB,YTD2022,73505.075
KOREA,BALANCE,NATGASCM,GDINCTRO,2020,51751.0
KOREA,BALANCE,NATGASCM,GDINCTRO,2021,57013.0
KOREA,BALANCE,NATGASCM,GDINCTRO,3Q2022,10937.0
KOREA,BALANCE,NATGASCM,GDINCTRO,SEP2021,3620.0
KOREA,BALANCE,NATGASCM,GDINCTRO,SEP2022,3250.0
KOREA,BALANCE,NATGASCM,GDINCTRO,YTD2021,41840.0
KOREA,BALANCE,NATGASCM,GDINCTRO,YTD2022,41364.0
KOREA,BALANCE,NATGASCM,INDPROD,2020,184.0
KOREA,BALANCE,NATGASCM,INDPROD,2021,56.0
KOREA,BALANCE,NATGASCM,INDPROD,SEP2021,3.0
KOREA,BALANCE,NATGASCM,INDPROD,YTD2021,48.0
KOREA,BALANCE,NATGASCM,STCHANAT,2020,-1387.0
KOREA,BALANCE,NATGASCM,STCHANAT,2021,412.0
KOREA,BALANCE,NATGASCM,STCHANAT,3Q2022,1073.0
KOREA,BALANCE,NATGASCM,STCHANAT,SEP2021,926.0
KOREA,BALANCE,NATGASCM,STCHANAT,SEP2022,-187.0
KOREA,BALANCE,NATGASCM,STCHANAT,YTD2021,1306.0
KOREA,BALANCE,NATGASCM,STCHANAT,YTD2022,-686.0
KOREA,BALANCE,NATGASCM,TOTENTSB,2020,53559.0
KOREA,BALANCE,NATGASCM,TOTENTSB,2021,60951.0
KOREA,BALANCE,NATGASCM,TOTENTSB,3Q2022,14306.0
KOREA,BALANCE,NATGASCM,TOTENTSB,SEP2021,4823.0
KOREA,BALANCE,NATGASCM,TOTENTSB,SEP2022,4907.0
KOREA,BALANCE,NATGASCM,TOTENTSB,YTD2021,45631.0
KOREA,BALANCE,NATGASCM,TOTENTSB,YTD2022,44090.0
LATVIA,BALANCE,NATGASCM,GDINCTRO,2020,1089.843
LATVIA,BALANCE,NATGASCM,GDINCTRO,2021,1187.344
LATVIA,BALANCE,NATGASCM,GDINCTRO,3Q2022,97.132
LATVIA,BALANCE,NATGASCM,GDINCTRO,SEP2021,69.486
LATVIA,BALANCE,NATGASCM,GDINCTRO,SEP2022,37.05
LATVIA,BALANCE,NATGASCM,GDINCTRO,YTD2021,820.354
LATVIA,BALANCE,NATGASCM,GDINCTRO,YTD2022,544.236
LATVIA,BALANCE,NATGASCM,STCHANAT,2020,187.288
LATVIA,BALANCE,NATGASCM,STCHANAT,2021,-479.888
LATVIA,BALANCE,NATGASCM,STCHANAT,3Q2022,254.75
LATVIA,BALANCE,NATGASCM,STCHANAT,SEP2021,26.955
LATVIA,BALANCE,NATGASCM,STCHANAT,SEP2022,59.85
LATVIA,BALANCE,NATGASCM,STCHANAT,YTD2021,20.972
LATVIA,BALANCE,NATGASCM,STCHANAT,YTD2022,25.955
LATVIA,BALANCE,NATGASCM,TOTENTSB,2020,2401.792
LATVIA,BALANCE,NATGASCM,TOTENTSB,2021,2013.083
LATVIA,BALANCE,NATGASCM,TOTENTSB,3Q2022,584.145
LATVIA,BALANCE,NATGASCM,TOTENTSB,SEP2021,160.049
LATVIA,BALANCE,NATGASCM,TOTENTSB,SEP2022,172.63
LATVIA,BALANCE,NATGASCM,TOTENTSB,YTD2021,1795.964
LATVIA,BALANCE,NATGASCM,TOTENTSB,YTD2022,1481.812
LATVIA,BALANCE,NATGASCM,TOTEXTSB,2020,1112.596
LATVIA,BALANCE,NATGASCM,TOTEXTSB,2021,1288.093
LATVIA,BALANCE,NATGASCM,TOTEXTSB,3Q2022,232.157
LATVIA,BALANCE,NATGASCM,TOTEXTSB,SEP2021,65.178
LATVIA,BALANCE,NATGASCM,TOTEXTSB,SEP2022,74.619
LATVIA,BALANCE,NATGASCM,TOTEXTSB,YTD2021,946.79
LATVIA,BALANCE,NATGASCM,TOTEXTSB,YTD2022,899.621
LITHUANIA,BALANCE,NATGASCM,GDINCTRO,2020,2434.8
LITHUANIA,BALANCE,NATGASCM,GDINCTRO,2021,2316.5
LITHUANIA,BALANCE,NATGASCM,GDINCTRO,3Q2022,150.4
LITHUANIA,BALANCE,NATGASCM,GDINCTRO,SEP2021,117.3
LITHUANIA,BALANCE,NATGASCM,GDINCTRO,YTD2021,1760.5
LITHUANIA,BALANCE,NATGASCM,GDINCTRO,YTD2022,1142.0
LITHUANIA,BALANCE,NATGASCM,STCHANAT,2020,-24.1
LITHUANIA,BALANCE,NATGASCM,STCHANAT,2021,19.2
LITHUANIA,BALANCE,NATGASCM,STCHANAT,3Q2022,42.3
LITHUANIA,BALANCE,NATGASCM,STCHANAT,SEP2021,44.8
LITHUANIA,BALANCE,NATGASCM,STCHANAT,YTD2021,36.8
LITHUANIA,BALANCE,NATGASCM,STCHANAT,YTD2022,102.0
LITHUANIA,BALANCE,NATGASCM,TOTENTSB,2020,5372.9
LITHUANIA,BALANCE,NATGASCM,TOTENTSB,2021,5002.1
LITHUANIA,BALANCE,NATGASCM,TOTENTSB,3Q2022,906.6
LITHUANIA,BALANCE,NATGASCM,TOTENTSB,SEP2021,363.2
LITHUANIA,BALANCE,NATGASCM,TOTENTSB,YTD2021,3649.7
LITHUANIA,BALANCE,NATGASCM,TOTENTSB,YTD2022,3957.0
LITHUANIA,BALANCE,NATGASCM,TOTEXTSB,2020,2962.2
LITHUANIA,BALANCE,NATGASCM,TOTEXTSB,2021,2666.4
LITHUANIA,BALANCE,NATGASCM,TOTEXTSB,3Q2022,713.9
LITHUANIA,BALANCE,NATGASCM,TOTEXTSB,SEP2021,201.1
LITHUANIA,BALANCE,NATGASCM,TOTEXTSB,YTD2021,1852.4
LITHUANIA,BALANCE,NATGASCM,TOTEXTSB,YTD2022,2713.0
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,2020,708.691
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,2021,761.568
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,3Q2022,76.884
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,SEP2021,39.366
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,SEP2022,31.336
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,YTD2021,537.338
LUXEMBOU,BALANCE,NATGASCM,GDINCTRO,YTD2022,432.005
LUXEMBOU,BALANCE,NATGASCM,INDPROD,2020,5.658
LUXEMBOU,BALANCE,NATGASCM,INDPROD,2021,4.819
LUXEMBOU,BALANCE,NATGASCM,INDPROD,3Q2022,1.09
LUXEMBOU,BALANCE,NATGASCM,INDPROD,SEP2021,0.387
LUXEMBOU,BALANCE,NATGASCM,INDPROD,SEP2022,0.347
LUXEMBOU,BALANCE,NATGASCM,INDPROD,YTD2021,3.763
LUXEMBOU,BALANCE,NATGASCM,INDPROD,YTD2022,3.267
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,2020,703.033
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,2021,756.75
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,3Q2022,75.794
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,SEP2021,38.979
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,SEP2022,30.989
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,YTD2021,533.576
LUXEMBOU,BALANCE,NATGASCM,TOTENTSB,YTD2022,428.737
MEXICO,BALANCE,NATGASCM,GDINCTRO,2020,45732.0
MEXICO,BALANCE,NATGASCM,GDINCTRO,2021,46264.0
MEXICO,BALANCE,NATGASCM,GDINCTRO,3Q2022,7737.0
MEXICO,BALANCE,NATGASCM,GDINCTRO,SEP2021,3303.0
MEXICO,BALANCE,NATGASCM,GDINCTRO,YTD2021,34746.0
MEXICO,BALANCE,NATGASCM,GDINCTRO,YTD2022,30716.0
MEXICO,BALANCE,NATGASCM,INDPROD,2020,36905.0
MEXICO,BALANCE,NATGASCM,INDPROD,2021,36928.0
MEXICO,BALANCE,NATGASCM,INDPROD,3Q2022,6925.0
MEXICO,BALANCE,NATGASCM,INDPROD,SEP2021,2628.0
MEXICO,BALANCE,NATGASCM,INDPROD,YTD2021,27483.0
MEXICO,BALANCE,NATGASCM,INDPROD,YTD2022,26625.0
MEXICO,BALANCE,NATGASCM,TOTENTSB,2020,8839.0
MEXICO,BALANCE,NATGASCM,TOTENTSB,2021,9348.0
MEXICO,BALANCE,NATGASCM,TOTENTSB,3Q2022,814.0
MEXICO,BALANCE,NATGASCM,TOTENTSB,SEP2021,676.0
MEXICO,BALANCE,NATGASCM,TOTENTSB,YTD2021,7272.0
MEXICO,BALANCE,NATGASCM,TOTENTSB,YTD2022,4099.0
MEXICO,BALANCE,NATGASCM,TOTEXTSB,2020,12.0
MEXICO,BALANCE,NATGASCM,TOTEXTSB,2021,12.0
MEXICO,BALANCE,NATGASCM,TOTEXTSB,3Q2022,2.0
MEXICO,BALANCE,NATGASCM,TOTEXTSB,SEP2021,1.0
MEXICO,BALANCE,NATGASCM,TOTEXTSB,YTD2021,9.0
MEXICO,BALANCE,NATGASCM,TOTEXTSB,YTD2022,8.0
NETHLAND,BALANCE,NATGASCM,GDINCTRO,2020,44068.36
NETHLAND,BALANCE,NATGASCM,GDINCTRO,2021,42278.984
NETHLAND,BALANCE,NATGASCM,GDINCTRO,3Q2022,3591.003
NETHLAND,BALANCE,NATGASCM,GDINCTRO,SEP2021,2239.08
NETHLAND,BALANCE,NATGASCM,GDINCTRO,YTD2021,31272.218
NETHLAND,BALANCE,NATGASCM,GDINCTRO,YTD2022,22186.848
NETHLAND,BALANCE,NATGASCM,INDPROD,2020,24165.528
NETHLAND,BALANCE,NATGASCM,INDPROD,2021,21962.238
NETHLAND,BALANCE,NATGASCM,INDPROD,3Q2022,2575.389
NETHLAND,BALANCE,NATGASCM,INDPROD,SEP2021,1454.306
NETHLAND,BALANCE,NATGASCM,INDPROD,YTD2021,17199.605
NETHLAND,BALANCE,NATGASCM,INDPROD,YTD2022,12864.465
NETHLAND,BALANCE,NATGASCM,STCHANAT,2020,-115.146
NETHLAND,BALANCE,NATGASCM,STCHANAT,2021,-6335.147
NETHLAND,BALANCE,NATGASCM,STCHANAT,3Q2022,3603.59
NETHLAND,BALANCE,NATGASCM,STCHANAT,SEP2021,1625.849
NETHLAND,BALANCE,NATGASCM,STCHANAT,YTD2021,-2254.37
NETHLAND,BALANCE,NATGASCM,STCHANAT,YTD2022,6528.881
NETHLAND,BALANCE,NATGASCM,TOTENTSB,2020,59920.727
NETHLAND,BALANCE,NATGASCM,TOTENTSB,2021,57424.923
NETHLAND,BALANCE,NATGASCM,TOTENTSB,3Q2022,10869.615
NETHLAND,BALANCE,NATGASCM,TOTENTSB,SEP2021,5134.517
NETHLAND,BALANCE,NATGASCM,TOTENTSB,YTD2021,43465.963
NETHLAND,BALANCE,NATGASCM,TOTENTSB,YTD2022,41019.915
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,2020,39974.464
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,2021,43278.055
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,3Q2022,6235.131
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,SEP2021,2708.927
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2021,31500.885
NETHLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2022,25091.41
NORWAY,BALANCE,NATGASCM,GDINCTRO,2020,4915.076
NORWAY,BALANCE,NATGASCM,GDINCTRO,2021,4551.663
NORWAY,BALANCE,NATGASCM,GDINCTRO,3Q2022,800.866
NORWAY,BALANCE,NATGASCM,GDINCTRO,SEP2021,349.081
NORWAY,BALANCE,NATGASCM,GDINCTRO,YTD2021,3433.38
NORWAY,BALANCE,NATGASCM,GDINCTRO,YTD2022,2985.273
NORWAY,BALANCE,NATGASCM,INDPROD,2020,116206.117
NORWAY,BALANCE,NATGASCM,INDPROD,2021,118299.735
NORWAY,BALANCE,NATGASCM,INDPROD,3Q2022,22189.391
NORWAY,BALANCE,NATGASCM,INDPROD,SEP2021,9190.565
NORWAY,BALANCE,NATGASCM,INDPROD,YTD2021,85478.325
NORWAY,BALANCE,NATGASCM,INDPROD,YTD2022,84399.613
NORWAY,BALANCE,NATGASCM,STCHANAT,2020,-4.71
NORWAY,BALANCE,NATGASCM,STCHANAT,2021,73.032
NORWAY,BALANCE,NATGASCM,STCHANAT,3Q2022,50.851
NORWAY,BALANCE,NATGASCM,STCHANAT,SEP2021,-0.223
NORWAY,BALANCE,NATGASCM,STCHANAT,YTD2021,-8.472
NORWAY,BALANCE,NATGASCM,STCHANAT,YTD2022,-5.401
NORWAY,BALANCE,NATGASCM,TOTENTSB,2021,37.048
NORWAY,BALANCE,NATGASCM,TOTENTSB,3Q2022,10.515
NORWAY,BALANCE,NATGASCM,TOTENTSB,SEP2021,3.065
NORWAY,BALANCE,NATGASCM,TOTENTSB,YTD2021,23.2
NORWAY,BALANCE,NATGASCM,TOTENTSB,YTD2022,46.352
NORWAY,BALANCE,NATGASCM,TOTEXTSB,2020,112951.459
NORWAY,BALANCE,NATGASCM,TOTEXTSB,2021,111448.899
NORWAY,BALANCE,NATGASCM,TOTEXTSB,3Q2022,21050.64
NORWAY,BALANCE,NATGASCM,TOTEXTSB,SEP2021,8744.363
NORWAY,BALANCE,NATGASCM,TOTEXTSB,YTD2021,80419.444
NORWAY,BALANCE,NATGASCM,TOTEXTSB,YTD2022,79392.033
NZ,BALANCE,NATGASCM,GDINCTRO,2020,4461.0
NZ,BALANCE,NATGASCM,GDINCTRO,2021,3814.0
NZ,BALANCE,NATGASCM,GDINCTRO,3Q2022,565.0
NZ,BALANCE,NATGASCM,GDINCTRO,SEP2021,313.0
NZ,BALANCE,NATGASCM,GDINCTRO,YTD2021,2867.0
NZ,BALANCE,NATGASCM,GDINCTRO,YTD2022,2531.0
NZ,BALANCE,NATGASCM,INDPROD,2020,4477.0
NZ,BALANCE,NATGASCM,INDPROD,2021,3916.0
NZ,BALANCE,NATGASCM,INDPROD,3Q2022,640.0
NZ,BALANCE,NATGASCM,INDPROD,SEP2021,310.0
NZ,BALANCE,NATGASCM,INDPROD,YTD2021,2901.0
NZ,BALANCE,NATGASCM,INDPROD,YTD2022,2541.0
NZ,BALANCE,NATGASCM,STCHANAT,2020,16.0
NZ,BALANCE,NATGASCM,STCHANAT,2021,102.0
NZ,BALANCE,NATGASCM,STCHANAT,3Q2022,75.0
NZ,BALANCE,NATGASCM,STCHANAT,SEP2021,-3.0
NZ,BALANCE,NATGASCM,STCHANAT,YTD2021,34.0
NZ,BALANCE,NATGASCM,STCHANAT,YTD2022,10.0
OECDAM,BALANCE,NATGASCM,GDINCTRO,2020,1049032.767
OECDAM,BALANCE,NATGASCM,GDINCTRO,2021,1058674.594
OECDAM,BALANCE,NATGASCM,GDINCTRO,3Q2022,173666.207
OECDAM,BALANCE,NATGASCM,GDINCTRO,SEP2021,73389.013
OECDAM,BALANCE,NATGASCM,GDINCTRO,YTD2021,781591.254
OECDAM,BALANCE,NATGASCM,GDINCTRO,YTD2022,738960.381
OECDAM,BALANCE,NATGASCM,INDPROD,2020,1172033.509
OECDAM,BALANCE,NATGASCM,INDPROD,2021,1207857.203
OECDAM,BALANCE,NATGASCM,INDPROD,3Q2022,214980.634
OECDAM,BALANCE,NATGASCM,INDPROD,SEP2021,99473.566
OECDAM,BALANCE,NATGASCM,INDPROD,YTD2021,893998.209
OECDAM,BALANCE,NATGASCM,INDPROD,YTD2022,829943.603
OECDAM,BALANCE,NATGASCM,STCHANAT,2020,7505.792
OECDAM,BALANCE,NATGASCM,STCHANAT,2021,-6504.319
OECDAM,BALANCE,NATGASCM,STCHANAT,3Q2022,16181.454
OECDAM,BALANCE,NATGASCM,STCHANAT,SEP2021,13452.266
OECDAM,BALANCE,NATGASCM,STCHANAT,YTD2021,-688.99
OECDAM,BALANCE,NATGASCM,STCHANAT,YTD2022,-14614.973
OECDAM,BALANCE,NATGASCM,TOTENTSB,2020,109586.962
OECDAM,BALANCE,NATGASCM,TOTENTSB,2021,117559.79
OECDAM,BALANCE,NATGASCM,TOTENTSB,3Q2022,19645.856
OECDAM,BALANCE,NATGASCM,TOTENTSB,SEP2021,9163.132
OECDAM,BALANCE,NATGASCM,TOTENTSB,YTD2021,87309.31
OECDAM,BALANCE,NATGASCM,TOTENTSB,YTD2022,80418.725
OECDAM,BALANCE,NATGASCM,TOTEXTSB,2020,220582.912
OECDAM,BALANCE,NATGASCM,TOTEXTSB,2021,267948.218
OECDAM,BALANCE,NATGASCM,TOTEXTSB,3Q2022,45148.629
OECDAM,BALANCE,NATGASCM,TOTEXTSB,SEP2021,21423.419
OECDAM,BALANCE,NATGASCM,TOTEXTSB,YTD2021,198420.455
OECDAM,BALANCE,NATGASCM,TOTEXTSB,YTD2022,189156.82
OECDAO,BALANCE,NATGASCM,GDINCTRO,2020,235609.519
OECDAO,BALANCE,NATGASCM,GDINCTRO,2021,224229.785
OECDAO,BALANCE,NATGASCM,GDINCTRO,3Q2022,48346.456
OECDAO,BALANCE,NATGASCM,GDINCTRO,SEP2021,16275.385
OECDAO,BALANCE,NATGASCM,GDINCTRO,SEP2022,11075.75
OECDAO,BALANCE,NATGASCM,GDINCTRO,YTD2021,167640.036
OECDAO,BALANCE,NATGASCM,GDINCTRO,YTD2022,163842.038
OECDAO,BALANCE,NATGASCM,INDPROD,2020,174305.606
OECDAO,BALANCE,NATGASCM,INDPROD,2021,180391.401
OECDAO,BALANCE,NATGASCM,INDPROD,3Q2022,31821.704
OECDAO,BALANCE,NATGASCM,INDPROD,SEP2021,15545.199
OECDAO,BALANCE,NATGASCM,INDPROD,SEP2022,319.466
OECDAO,BALANCE,NATGASCM,INDPROD,YTD2021,134120.327
OECDAO,BALANCE,NATGASCM,INDPROD,YTD2022,123863.979
OECDAO,BALANCE,NATGASCM,STCHANAT,2020,-789.937
OECDAO,BALANCE,NATGASCM,STCHANAT,2021,2744.727
OECDAO,BALANCE,NATGASCM,STCHANAT,3Q2022,1709.136
OECDAO,BALANCE,NATGASCM,STCHANAT,SEP2021,1544.249
OECDAO,BALANCE,NATGASCM,STCHANAT,SEP2022,-615.665
OECDAO,BALANCE,NATGASCM,STCHANAT,YTD2021,4281.254
OECDAO,BALANCE,NATGASCM,STCHANAT,YTD2022,103.489
OECDAO,BALANCE,NATGASCM,TOTENTSB,2020,168121.568
OECDAO,BALANCE,NATGASCM,TOTENTSB,2021,165944.419
OECDAO,BALANCE,NATGASCM,TOTENTSB,3Q2022,38225.887
OECDAO,BALANCE,NATGASCM,TOTENTSB,SEP2021,12569.553
OECDAO,BALANCE,NATGASCM,TOTENTSB,SEP2022,11984.618
OECDAO,BALANCE,NATGASCM,TOTENTSB,YTD2021,125928.186
OECDAO,BALANCE,NATGASCM,TOTENTSB,YTD2022,119925.075
OECDAO,BALANCE,NATGASCM,TOTEXTSB,2020,106022.0
OECDAO,BALANCE,NATGASCM,TOTEXTSB,2021,112839.0
OECDAO,BALANCE,NATGASCM,TOTEXTSB,3Q2022,17696.0
OECDAO,BALANCE,NATGASCM,TOTEXTSB,SEP2021,9712.0
OECDAO,BALANCE,NATGASCM,TOTEXTSB,YTD2021,83274.0
OECDAO,BALANCE,NATGASCM,TOTEXTSB,YTD2022,74734.0
OECDEUR,BALANCE,NATGASCM,GDINCTRO,2020,507042.569
OECDEUR,BALANCE,NATGASCM,GDINCTRO,2021,537519.377
OECDEUR,BALANCE,NATGASCM,GDINCTRO,3Q2022,60126.953
OECDEUR,BALANCE,NATGASCM,GDINCTRO,SEP2021,30494.19
OECDEUR,BALANCE,NATGASCM,GDINCTRO,SEP2022,7257.284
OECDEUR,BALANCE,NATGASCM,GDINCTRO,YTD2021,381170.624
OECDEUR,BALANCE,NATGASCM,GDINCTRO,YTD2022,325146.52
OECDEUR,BALANCE,NATGASCM,INDPROD,2020,202093.197
OECDEUR,BALANCE,NATGASCM,INDPROD,2021,193860.389
OECDEUR,BALANCE,NATGASCM,INDPROD,3Q2022,34322.371
OECDEUR,BALANCE,NATGASCM,INDPROD,SEP2021,15090.858
OECDEUR,BALANCE,NATGASCM,INDPROD,SEP2022,259.789
OECDEUR,BALANCE,NATGASCM,INDPROD,YTD2021,141131.767
OECDEUR,BALANCE,NATGASCM,INDPROD,YTD2022,136266.163
OECDEUR,BALANCE,NATGASCM,STCHANAT,2020,-13013.971
OECDEUR,BALANCE,NATGASCM,STCHANAT,2021,-23435.712
OECDEUR,BALANCE,NATGASCM,STCHANAT,3Q2022,26452.802
OECDEUR,BALANCE,NATGASCM,STCHANAT,SEP2021,8074.892
